match_id,puuid,gamer_name,tag_line,partner_group_id,companion,gold_left,placement,win
NA1_5203062106,IxoC-FfVznKG9h3rmAOQbQ1pW455Gyg5TT6FGWEaunQtqcSKsW_SANEdcklsmYiu5jP6oWezsrse9g,KryptikRabbit,NA1,,PetChibiSett,66,8,False
NA1_5203062106,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,1,True
NA1_5203062106,6CjEC88lcFf7YYqrRyxplIP0BqsjSw2ipvO74WKzRuy_0FhefPEgP_8qUfGvhpmlLPkaYUKj0NlZjA,WindyRider,NA1,,PetChibiCaitlyn,2,4,True
NA1_5203062106,0qsGzqvSGHZ8Zfy6qORylqqbj7IeSSvFEFaY5G2J52tKFsjsymAwuKE5_Qg7N9Tf8X9SnM8KYZtZmg,Ilithriael,6779,,PetSpiritFox,3,7,False
NA1_5180562228,Cge4hTXKuFoftOkrvKXybL_obLgrqt4uopUjv8xII3P6qYeYdmMLvxCPBCc26Ad0zaEkrz0myQ9MZw,pretty princess,520,,PetGloop,3,6,False
NA1_5180562228,1WO7IDshH5nOr-crytAGGRE11iqKPKS4kUeSxbs00iruO8iIAEi3_muHn_NP5VK8pGvNMIRun62xmA,ozarka273,4946,,PetTFTAvatar,38,8,False
NA1_5180562228,5sM1Ws9UiPOReou4wv35A02iNr2-5vrjD_NBBZX8N52fbHRPwFG1S73otmSDGkVmdMC_9AfiGnXrUA,Kagiro,NA1,,PetChibiZed,29,3,True
NA1_5180562228,_mSIPlBhRouqkbwsEDvsmsrJ4thJAwpjf18DALdKcvSTs1kCRPg639f_2Vtvv_sN-VUBneDfyq2AQQ,유 HANGE,6969,,PetDowsie,39,7,False
NA1_5180562228,zndu-4mkITh_kTLwLIiwEjOraSiuQZY_mvdtA9YbmOHYZdepD17F9e1K4okfpaZyFz4zzmWY1z6rKQ,Precinct,NA1,,PetGloop,4,1,True
NA1_5180562228,RtmpxC32nXv3jeh9wK8sgxKG-DhpYwq0hcVyK4irj5ij_OM-vLlQaLAwsTPHO3VYZnT_a9hM4qfSEw,Prince Grimm,NA1,,PetChibiLulu,1,2,True
NA1_5180562228,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,33,5,False
NA1_5180562228,Ew-i4v2y6GAMZRlGGICn2ceOoU79eZm2Kj5Oi32j6TeKqRVHVL-0jSUGKXITmLwCKh7sf5KoKVovkw,AfrcanSpaceJesus,NA1,,PetPegasus,7,4,True
NA1_5205668119,E_9hCZGRY8aIV8CNn_XRbNKCuofX3VMfH7_OgNqdQX0Q_6vO-paf9BKmvkyoYIgqUfECm4KKkWLVXw,Cantdodgenothing,7812,,PetBellswayer,2,6,False
NA1_5205668119,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,3,8,False
NA1_5205668119,a0Ofb1dPVcFf9uhXcTh000c1rZw8HdSGMEV4IkjT04RAHiWadhMwr9xQNh1AnhJHMGTcLQua2IoTBg,Stenka Razin,NA1,,PetSennaBunny,4,2,True
NA1_5205668119,lma4ObqbfHGq2qwPKMnvI0KGRJWEd0CwQHbvll1XJI4OVVvYAMdC6u12CLsM9VRxHx1b_tEGbJ7x0g,Klahowya,6969,,PetRazorBeak,2,3,True
NA1_5205668119,odHpyUEDmB_pYxESffXozMBWk6n8e0nNCLU-AsPR3Ovc4nzSO_pQjHpTw3xns4Sm6WvQ9vKqKshfVA,Taowbit,666,,PetChibiSett,24,7,False
NA1_5205668119,w-2ae5V34m4qPPQCUiD7ft45L-x76jRRMOVLuynmEjACdzipmMam2I-C3rU2uWX_JrB-DIT8RYOY6Q,Elqrch,4691,,PetPegasus,3,4,True
NA1_5205668119,SSy-4-6XEaf6sqd-3PMpFLm77qZzr3bhcJDf2Qdfx4MXF5wE1XTGYWnT5q8FosTxzOt6fTBFt9WZGg,Low IQ89,NA1,,PetGemTiger,12,5,False
NA1_5205668119,1frBtJ06SQChxQ6L1dzVmSAZ76cMkcVwjWQwK6b74FvDyPzZxuvQyzc6OrvdJiD-Ktj2Ia4rLYscgw,DrAmbrose,Doc,,PetHextechBirb,0,1,True
NA1_5202492217,DDAtmO4YHvs-g77UsQZAGNSdlEOYPVRnhrjLcfT7xejiMsHEc9EQBSY1yaezF4V5zMR9DjD5dI3_mw,TheWasabiKnight,NA1,,PetChibiJinx,2,2,True
NA1_5202492217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,3,1,True
NA1_5202492217,RHNHkN1Xnk568re2EiZweL6U_mDuGjdG4ql1gjwpPUNogAjBEUCMtLfiChad9mAeRRm6Vne5sy0uZQ,CallM3Rio,4155,,PetBellswayer,9,3,True
NA1_5202492217,hVLJlVqKd3p6qq2O0j_U8hCuTWohn4coVAsdcYwVzgknlE5ec43jO827si55rqLekBqKuGX-9qJcUA,TNTPorkMeister,1943,,PetTFTAvatar,3,8,False
NA1_5202492217,MEilSUCLt8JoqNvomrydbnCR8ruiJL5hcvevkRzLwRJ68aUrm-Q2lBUVlhoXydROaAph1dPLQOArqg,celestea,tea,,PetChibiAhri,5,6,False
NA1_5202492217,1ad2UupA2M_URWJriEFRBIX4wDuuTXcgq_TzI0D7iFPPSFC8fverRARMkRB9eR3LjFVKZXY0yfUXXA,smoothlbutter,NA1,,PetDuckbill,66,5,False
NA1_5202492217,z5U7y9lRhK9sH6fOMfYxP-oxfOpm3Si39zOeCWPW4JDBk5n2LKxeHmbQ9N3pWUbjUIymE9jY6jPMmQ,dknotCBh7WbmmNVr,4355,,PetPiximander,3,7,False
NA1_5202492217,milXdnIyrjudCKbrAtLRd6CZBmNXbSlk4rhDPv7I5vdtfMXgRa2GP7Wy0TODdYYvvpqOgKWwIz4M0g,JackTrans,NA1,,PetGhosty,2,4,True
NA1_5181192247,3kd70HfxJr4huKgVnQ36xC27-xb5bwi2r6XHVlpPcZyLR8hzk9jVzixvFnJQGDrRf4J27dZeF2CooQ,Hamknee,FART,,PetHamster,1,8,False
NA1_5181192247,vE2VYJllQIjwZGMyZg4MfyV2ELdEAEmnt5T6n_Uj0EW8TSqw_XQo86QrDmmlvY8JX17-jn0ptP4ghA,ethanthehut,NA1,,PetChibiYuumi,20,7,False
NA1_5181192247,5Ev-nT4jBGy3i0SNHkdy3Pu2Rg_jdBnJ9Ppw_1v4Nr1PUyZLqhHM77_Igr28fa1W7_1yLt7SCaJ-wA,NoZoomies,NA1,,PetChibiYuumi,43,2,True
NA1_5181192247,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,,PetChibiMissFortune,44,3,True
NA1_5181192247,OdI08a6h9wSrMlbp4nUCKJrmHkW-3PfeYzCM9zU8cmxGQtOOsCneX43dJMG9rtIn5sQBT2cliFRLfw,NotYouu,NA1,,PetChibiBlitzcrank,48,4,True
NA1_5181192247,olYe3nqvmtVa7GNMy-yLNzLeF4TEAuz3CYVN1qWcK3yv8YrPIT7iTwmBbM3VOXgmsAQ661vdu1Srow,cooljohnny771478,jaja,,PetBellswayer,1,1,True
NA1_5181192247,_mJeKeAqWutXdwV7mu93WAEVeOZNJ-qojnp8Ou19doCtGTFHvCjdl6X3eOF5vgf4FHkM2lDAPWbbig,JIMMYDABEAST,BEAST,,PetCreepyCat,0,6,False
NA1_5181192247,xByNrE2TaXV3zeUS3xD0JqRJzpc6-xzqT7nBQPEhGxcZ4zQWkqZNaiiSs2FnJzoPcW_aJGxBCVKohA,SmooveMn,NA1,,PetChibiCaitlyn,0,5,False
NA1_5192782427,tc5tkc5EzTJpTQzssFw4EtkYWTBIIikCm2fGNhE8PyDnYvPX2XGPupO3ey1Lz4R0FvOWm__Nbo4sCA,Sweatshop,2522,1,PetChibiLeeSin,3,3,True
NA1_5192782427,wvjBsc8Ck47Skeoxd-fgaOOtzsDX-ZkKoL82p3XZ92JCU7PYJPlgHozwsUR_zXnjGPLaRa7sCC2x_w,KzShotz,218,1,PetChibiEkko,1,4,True
NA1_5192782427,pL8yeWDIDczr9dRQqBE7asXC0zbXQL56NKCSfbo03zMjN5Up3B4ggO5qpoWsWvmxpqS1ankqC-ENJA,ødın,NA1,2,PetChibiMissFortune,2,6,False
NA1_5192782427,1TiAZOe1GUsIiB5r7aqjnMx_1f1zItkeVWZkh2gCGN-1p7qlCBkwFTgUPGadYnfCV0zw45OsRDTDsw,LeagueOfPoofs,NA1,2,PetChibiAkali,6,5,False
NA1_5192782427,0G4LGa97eewIiawVAITni9qoncmzw3ai8PjUp48L2S0p35mJjWIhe2IB8AGp0z8t7BhBq8Xw5lubqw,Nevyx,NA1,3,PetChibiTeemo,2,8,False
NA1_5192782427,u_F4B0DAkRd1nQb6wEpNGHqHZjnjs3bq2PJkxevI5IunpU7JRyPvSL-JfeC7f8UIYlTPoY4KFGBUjQ,RenaiMan,3269,3,PetChibiAnnie,2,7,False
NA1_5192782427,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,4,PetScuttleCrab,62,2,True
NA1_5192782427,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,4,PetChibiMissFortune,0,1,True
NA1_5193017032,TqPtBtUYbkU0SopF-sTFSaeOL0U0QC_5JT6_vRUH_EUnE4ATyMq83pLyENJgrcgPi5K9eJNax_TSzg,SenileUncleJoe,2020,1,PetChibiEkko,4,3,True
NA1_5193017032,sUStNX9zWMwno2x1MxkZP7uMm_FNDZtBDsUxsOg-IMtcvKzA7W_pkRGiyxkREQXxUBvgMqTmdy2f8g,MooseTag,NA1,1,PetTFTAvatar,1,4,True
NA1_5193017032,uG8Jp6zK36506JoHkaQEaEVsjMZrDvtk49fJpyw5pTp6XZMZA38puJ5F5HehLN9ywKg1bXkw4Zyz0A,dinkleberg,shant,2,PetChibiIrelia,0,6,False
NA1_5193017032,7HxvewAwsgBA9iyyFh3aodXpSJSEwjyf6GeYcdeHiMKOcuaKwxQb1iGrlYkdc0rv-91ZC2fqxnO7EQ,NoobLuckerDog,ymamy,2,PetRazorBeak,1,5,False
NA1_5193017032,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,3,PetScuttleCrab,30,8,False
NA1_5193017032,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,3,PetChibiMissFortune,20,7,False
NA1_5193017032,n8LFFJOxSJdjXsLf6radOfxHoLzBs6DhajqeqduCLRCGL6e34V-BSjyFpNnCSGbvHIYIIgqkjHveiA,mozzy cheese,mozz,4,PetTFTAvatar,3,2,True
NA1_5193017032,RAvskjRyFzgw_qPZ7Zd97XKNKs8_ykN0QHtaYEznXkAuEBXdkJjyJx1eBh_hqHRTvMXXGBowSh3mDg,mozzy sticks,mozz,4,PetPoro,3,1,True
NA1_5179271899,ima86lBEUyJ_wB8ARLapDdy60De90Y50ZEAMzZijFaPrlLFS8cbl75Ro4x78f1j2mN0KtLHPETEMVg,Untuchable7,117,,PetStyleTwoJinx,33,1,True
NA1_5179271899,VshyTic8Q5eCm6EW9Yg2LVdNxWdZ9pQUna3e0VchG6t2A0FQtadKFU6_BTfjDUjjh2SqsbzUwrL_Vg,tracelesstear,NA3,,PetGhosty,1,5,False
NA1_5179271899,FAkNrGIRosS2U1Ul6h8i_Rij7X-tPgqV-vLm8DGmlaejftWf6ebM4k51_BbbqgJXFh3y7bWBN56byA,UwU Mommy,520,,PetDSWhale,6,3,True
NA1_5179271899,oJWql8k0vsOGS9wRh6XmYeW2NLI7PgWe1lVV-whF25MR6P9FtJKTcCf36_EtCZBQlXKE8cVvpAbCdQ,Mids on Skates,NA1,,PetChibiLeeSin,8,4,True
NA1_5179271899,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,,PetChibiMissFortune,57,7,False
NA1_5179271899,Yb59KkvG4pEJClf0J1cQqWq4gXTNClmB4FSN0PMXUEyxF_JXgmzKMib9-Szx0Z2L0tcNutvNNfMHbQ,CowaDunsparce,NA1,,PetMiniGolem,1,6,False
NA1_5179271899,g5kJXVCv74vvXVM766lVVDEQACOiycPKNuDQp6gkKKURcfoz-8AhJiYWavfzD_cgUgEMtgwWFxAsiQ,baseballpj11,NA1,,PetShark,117,8,False
NA1_5179271899,yf3DqqT5thzSAMNvhFJXVHVMD8wmfG4TzFyGGEb0xw3eoz4CJy4wpeZQEwf1TYCmH9vO-smGBwTa3A,Haytes,NA1,,PetDuckbill,0,2,True
NA1_5185536209,qDw7CxwuezX-6DuAg6ZxW8NHWwMjokDDZSIXMRvlr0ARmqlwmKOOd802Chj8rbcChqI46JQjsCGCOg,MrHashyBrowns,NA1,,PetChibiOrianna,0,8,False
NA1_5185536209,vDCd4HvqBPUiOlBziVhjAHixPMGBiG2YYoJR_My6-V--gmrF_ZLoNG3Glt1sK66XbmBbHXMZH-xL3g,TheDuskred,NA1,,PetTurtle,0,4,True
NA1_5185536209,2hOd73tB7F-tm7c9SXCp6lQuAl0IqAkpt0MTb_ViDBVDAQtJ69cgAF-emRngdLo56a1KRiMRx1ZP2Q,C00chpooch,007,,PetChibiEkko,1,3,True
NA1_5185536209,xYIQNurDmzKgEhWmSIokAyF5uSS_rIUrqBLqge3Y9Vic4YQngYgtpJj6tlpGrhJD5qv5NuuhGYKovQ,AdamNubbz,NA1,,PetGhosty,4,7,False
NA1_5185536209,J1TCg0zw8X7t-mPRg9JzrFv5bBnO2JgIOFqspBgMstM1Mc0uTeae6wSpqdfikiKW1l3-snAzSQWQLA,SnowiMari,NA1,,PetGrumpyLion,7,6,False
NA1_5185536209,7_7P1U29JmGJkjj6npaj5WE4td0OeJVEHldIivcTvv7N7PMpPULTVV_H3qp2xye59KBHQfslvDZ_dw,ccmagnificent,NA1,,PetHundun,14,1,True
NA1_5185536209,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,,PetChibiMissFortune,37,5,False
NA1_5185536209,V5N3rtsuAuKP8NDIU9SLFD1YtNfn7nkvpFQl04php0_UzjL8fojT3o4YXJBDrMbdm5Jj7Y8r7tA2aQ,bieda snowball,NA1,,PetAoShin,1,2,True
NA1_5171063589,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,2,True
NA1_5171063589,zfws_jb4WprxYcr7CRNycJjJ-Z9oKGs6XZlQ3VaTDSpowz-5TOPK0f2mUGPOMtoH_4rArktjSNog6w,TheSampinator,NA1,,PetTFTAvatar,17,8,False
NA1_5171063589,6yw6AWMbVvxRKgpqPwrc017l5hs0ZBJIiyOVZVY-U81-uB6jZcnxaMocgfTuQlPpDUPhXnSSBDQVng,Lamia Enjoyer,Pip,,PetSGCat,16,7,False
NA1_5171063589,V9U2R24nWXYIfKqpxVq2PcxWR7-Px5voL-8QVlcAXPAstJf8o_Yqzw_rwHZUkk44MQmtgLbKldc9eQ,INoLifeLeague,NA1,,PetAoShin,0,5,False
NA1_5171063589,lnNk0BTOn-uT2TTyKJKAwupFTf3z_rL_eA79SUGZQg3i5ojaOwfE5f4Y-8rH6GjbBXsJCFoxiGjO7g,OuiAbeaux,Oui,,PetChibiGwen,4,1,True
NA1_5171063589,C5RQunFvCf361ScjfZzYQ2qQt1-_CIzgUQGOF1SLnYR2jSS3fixA7bB1DNS4rrE46T17VNooPxbKBg,Ragnue,1998,,PetFairy,13,6,False
NA1_5171063589,sdWwNvmzsJLg5Ceuxdo2E9DIpsbc-Lg0CNaDaRx_U__hhyJmG4mxJN_qFUFbjrzT32fZyqaoMdAIWw,Chewtoy,006,,PetChibiSett,5,3,True
NA1_5171063589,aFPmypEyJS99NmnGVgE1rThQc4RIdJ8m2Bf0gpe2pf2Eldf2oANlHl6QPy_WYX74dq65kMYiKgCdRw,Zakkoll,Necro,,PetPiximander,5,4,True
NA1_5176195864,TRsO6XUvKCpzcxW360W-EXO01VsVJeYLrX66jYzxywte6IKwv6rXcbMoT8gik8-veTrgXce1BOzW6g,Sundavarth,NA1,4,PetTFTAvatar,12,2,True
NA1_5176195864,HWtY-TyfoxN3zoLurN_NUjtJQvlw0pg9VXrI6CzjTGeCEnDz5BvKCMiYu3uzrX54eos98gDK5nbWTA,Sayble01,NA1,1,PetChibiYuumi,3,8,False
NA1_5176195864,elMimGzq19euCr6otfe6iapmTw44iedfWJl5r4bvV5guQzrQ1B_CtxtojjC0S35FHQF9KMIttw0Szg,Faleria,NA1,1,PetChibiAhri,1,7,False
NA1_5176195864,zlvscAdXZTXrmEMdbBWlSEkKlR5O0PxFetQfReEwblscGMrnD3xrMTfmmy4MI2mv9KttnkIzpBUybg,vivian,dino,2,PetDowsie,3,5,False
NA1_5176195864,Pb6o626JxBjjFwq0D3EK4NOvthvREspsaSlOFO_Z_S23UR1iQFyjNTcPHyxrOyGGRCE4mIpEAeokMg,Cooking Curry,Cook,2,PetGargoyle,3,6,False
NA1_5176195864,bhx_7b6URBCSP0yNizecYHuJiTqy_Yy-YVM-Y50JFFRd1iQxPZusvAff4D5TVR92xp48ej3AT6toFg,GLYS DH,9899,4,PetChibiAnnie,1,1,True
NA1_5176195864,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,3,PetScuttleCrab,41,4,True
NA1_5176195864,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,3,PetChibiMissFortune,9,3,True
NA1_5175355235,5z1PAI4ybwJnth8sx2cGVWWwVM7DFO3u0W89eklbvBNWeTO7WuCtG6QA4PwPErJWVBQ9IaFDNPoJ5A,miffy,miso,1,PetChibiTristana,41,7,False
NA1_5175355235,9zxbhX4fHP4eU6o4dOSFQDI43t5AGTGYL8tuL529854DUeSiC2cCY7etY5QJEcgD2KE03tPNpUw-Xg,Chaechae,loml,1,PetChibiKatarina,7,8,False
NA1_5175355235,xITNnUynISxfek_uIhz2uC73ML0MFGHhfUGS9AjxKcMXCVPjESGY-gREIee6o9m1z5mT20E_jjAteQ,Funky Kong Fan,MKWII,2,PetPiximander,1,3,True
NA1_5175355235,5VAFNR8kS3f-Y7nnZ6NQUo2egm-to24C_LRP8DrIGd72OBb1vm6QTEIC4AtBa52XYxg767TDRHV4Iw,Wamble,4332,2,PetChibiCaitlyn,10,4,True
NA1_5175355235,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,3,PetScuttleCrab,0,2,True
NA1_5175355235,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,3,PetChibiMissFortune,1,1,True
NA1_5175355235,U8eiEBetscraMUKrXYI3rk8drufPlTm2JhMmoFpYg-GeFWIFxglR-ZISOIqOZdexAzrilieXhdHJqg,PerfectSion,NA1,4,PetPenguKnight,3,5,False
NA1_5175355235,6YRiaHhFS6lKnkY_aUMq3bqUxqS7IrwgeyfYcXfwq3LDH4E6aF-VeSf_3UmoRIE9AHNXFNhC-_PeUw,TheGoldenboys,Goldy,4,PetChibiAatrox,0,6,False
NA1_5175395592,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,1,PetScuttleCrab,52,3,True
NA1_5175395592,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,1,PetChibiMissFortune,11,4,True
NA1_5175395592,1D7Tpp8JEpOFRvMXGu8gJ6t2e6DfNRygpKNX0wUsU9Zt01aw2HkocDPEltkLq6ncxlZuO37qe98Vdw,Kairøz,NA1,2,PetChibiCaitlyn,3,5,False
NA1_5175395592,q04r3wL2OSnMt1rVf_cwcMLpN8uM_OZrtHh2iUPHW0tZtWKDgyP4WSsN3Trts0jJioivirbhaTTCJw,NonToxicPlayer,1613,2,PetChibiCaitlyn,1,6,False
NA1_5175395592,aAvh0bMqp54nWPPs5MXOggW0z1V6tmqmpT6JyV7EwTrz0Yqw8JcOHw0uiauaajQjTB_ElaEcmcVGCg,mediapeople1,NA1,3,PetBallDragon,2,7,False
NA1_5175395592,vvMJbcl-Vr8TVN4nSC2XWrJAYWjl7scx7bqZEKqOFDrO29RoQnMaB2KH8Tr172f9Xn9CLVaIAPIdyw,Wolverium,7117,3,PetStyleTwoJinx,2,8,False
NA1_5175395592,3gzIloYJlrbLLnLe5_tiCbqr_kkQAZ9FlR1jPW1wLYZeN4EevpqEAngmbulp2lg6xwkl2o3aVEBoxQ,Slimy Salami,NA1,4,PetJawDragon,2,2,True
NA1_5175395592,9KSqI_FroAj9mb83aKEDZHlwT69gAoAWyfnydNhGUqc6i1YKmWWL6r-RtfEwzKywtVRq_N_59nRzNw,Saint Psilocybin,NA1,4,PetUmbra,1,1,True
NA1_5203086167,5Xn-isgBoQ-bvApwVufq_SlcIs-6ip-1LSrUXt2CFZVvFlviBmcgI0jw5yuBkRpJqf1W7StR84xSAQ,SweetLu,042,,PetUmbra,2,5,False
NA1_5203086167,4wwnkXmTTeF-GJq-yVxJakWEfGC9UOk_SU2V_yILLPl6oDtQZm1Z3qgL4rHOFxFKFaWes0q_1kEw7Q,ZerolZZ,NA1,,PetTFTAvatar,18,7,False
NA1_5203086167,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,1,1,True
NA1_5203086167,dMYF9YbOA3WiGnqlIsoSO2zYacEZtIvZwO1pdIdvTMw8zgbxSlzI3R9ZnSEkfGstmTbesQVt3s8Wcg,degrademepIs,uwu,,PetCreepyCat,6,4,True
NA1_5203086167,dxjvWXD5aC1BsSoexWQqbBfP66lTPJveKHZW2Y4FPT43bEyF69zuN4JMoeV9GZbdufV3_QX-SFEsPQ,Shrap3na1,NA1,,PetChibiYasuo,48,8,False
NA1_5203086167,5C3vvbX5De_9D7PAEJzlEgH6cyi254m2olKWT9da-LR-7cNeUP3ph8q2ToiDn_lPCCqneDu2J6nQdw,WhatzHerFace,NA1,,PetVoidEye,89,6,False
NA1_5203086167,4nTM7EZ8f1KCQ3Tklsm14tEfSM59-OwkJMuz7nt_5d4SzdpT2jdZDLSRdZ1dEPjeQI8dq9Cgo8yz7A,BlackCawkDown,NA1,,PetSGShisa,29,3,True
NA1_5203086167,-YrqDFP8zPwsDnVdlvRomxJ_Rw7YaV7uvp1jJ1854QaclFMuoY6Q1Z9f4-Xn2G1MW2nEnfyHgkF7jQ,xxkuromixiexx,4028,,PetChibiIrelia,3,2,True
NA1_5198440930,roxNIyDSjQYZQ6xaInkcc8hvskgmrcunJEWVX1hGHnGhu8knPIqiIbsJELfG7dGGOuEccw4FoKLKdQ,pumb4,7011,1,PetDuckbill,2,4,True
NA1_5198440930,P5CwFwtqMZZN990TS1eX34jcupyxKGDtRPwPwMpkRxaFkh4uvf1S37PdU5V8TEZBpZ1TPrGOhdPyeg,BonaEco21,3725,1,PetDuckbill,1,3,True
NA1_5198440930,0xVRviJt4dF_vFGF69lsUwGRlvFzlKEcQNbPOA_l9IVsmZyV9fiiTZTepXbXOIhMGD9Z86TVOdyi2w,aregano,NA1,2,PetTFTAvatar,10,8,False
NA1_5198440930,k-h72kyTDZ00_n9ywyPPSfV2JQM_3_kzbQFhb6UcUZ6gUTp5pBbtRodUcmarhdus_2utaF8XRfEyyA,Bartle,OhYes,2,PetBaron,7,7,False
NA1_5198440930,r83Y1Xde-cFqa__7E0NZym3Tyi51VBNyRz59xfpWfzeMMxydb-IQo1GFCEDe3AiPuXQOWeyT9zo1oA,Nyntani,ARIES,3,PetChibiTristana,2,5,False
NA1_5198440930,3MtVcXffxmp7rjL-McRwX3W7CNzTTXTqR7OWf2n_Lgix4gFoHURWnjxGOK0Kcw7Z6lfrkNPj_PjKGg,Gõrebyss,NA1,3,PetChibiTristana,3,6,False
NA1_5198440930,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,4,PetScuttleCrab,6,2,True
NA1_5198440930,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,4,PetChibiMissFortune,2,1,True
NA1_5191721402,4HYzbtoVFfWF-0DEcZm9idlPSG-vRTIyIMls2IKgreLRX9TGWABdHEBV4i37m2MqCbnmb2MLs-8gyw,GothGirlsAreHot,69420,,PetChibiIrelia,3,6,False
NA1_5191721402,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,29,3,True
NA1_5191721402,FL458g13SQ9WEdXLSGkox6iTWMUEUHg5Iw1MEc_t-vlzyQGdO1DV9pGQxYFGV-dBl5LImo05XftsPw,halaman32,NA1,,PetShark,1,1,True
NA1_5191721402,fZPO6rNu5A3C1h4O57px0ATQvjnDvLmrn8Cx0pF7V44Zbxfw2NrIqmHvkgvsP6BegVh_DvwmFOSfIw,AdmiralGeneral85,NA1,,PetMiner,3,5,False
NA1_5191721402,P5JnHSjPxRSotLRXId_1m72M0CE6JJxG8jiRpnFNvXBbWWMTMeWeLBvt2KXREq6SduX7SinxJJX_3Q,GOGUMAA,감 자,,PetChibiTeemo,2,8,False
NA1_5191721402,35f-FZqcflbCQ9WOJ1um5KKPnV_zqlVtYEIrnuIVIeoNJYpx72GCzawCNmcFhuVrpMLgM05ISeqioQ,PurpleTurtle,1992,,PetPoro,3,7,False
NA1_5191721402,uKuzY5b6kdLKHqyTBbG6Su_IriyuJAa1bj1jKzXGGr0tjmLchlKn7xNzHnlm1ZlLpScyy77E0A8Naw,TsûNÅ,9781,,PetAoShin,9,4,True
NA1_5191721402,wOVJGChioxssU42hCq83KM-OqtSWHj_8ybGnmwZdy4d1XXn9oeHlSh7yB9cdiQ7GSKBdBPpSSjeEPA,Johan Kira,7771,,PetAoShin,2,2,True
